asset_id,lon,lat,occupancy_type,value,deductible,limit,construction_type,basement,floors
A00266,-0.9189788672171311,51.46453325283821,commercial,1891755.0,18918.0,1891755.0122058168,wood_frame,1,3
A00267,-1.157680923501372,51.56640709894252,residential,462726.0,4627.0,462726.00910236203,masonry,0,2
A00268,-1.0274332376011264,51.46581440622429,residential,210352.0,2104.0,210351.89251360987,wood_frame,0,2
A00269,-1.0222914653173023,51.28220178581382,commercial,776368.0,7764.0,776368.1201401894,concrete,0,4
A00270,-1.0130731416238548,51.38635034430101,commercial,995701.0,9957.0,995701.4188304682,steel_frame,1,2
A00271,-0.9479901984458774,51.32926061559007,residential,300208.0,3002.0,300208.4589567932,wood_frame,0,2
A00272,-1.0364781229194624,51.226794530733336,residential,196175.0,1962.0,196174.7605955337,concrete,1,3
A00273,-0.8317534740063749,51.61593097986195,commercial,636048.0,6360.0,636048.2654686633,concrete,1,1
A00274,-1.113112179081187,51.408278904295436,residential,477013.0,4770.0,477012.8584897764,wood_frame,1,2
A00275,-0.9966243146148052,51.27523597202246,residential,354419.0,3544.0,354419.162789375,wood_frame,0,2
A00276,-0.9606297723578558,51.58281130750233,residential,146442.0,1464.0,146442.23456746116,concrete,0,2
A00277,-1.1329343323547048,51.623903257574355,residential,136276.0,1363.0,136276.43648138377,masonry,0,2
A00278,-0.9070760526813275,51.554562357554346,residential,187289.0,1873.0,187289.00323933698,masonry,0,1
A00279,-0.9155532093059706,51.32399482312751,industrial,1601596.0,16016.0,1601596.4870661083,masonry,0,3
A00280,-0.9903206118644166,51.29812257599601,residential,298241.0,2982.0,298241.37012489425,wood_frame,0,1
A00281,-0.8008157739702515,51.43529604311785,industrial,1324136.0,13241.0,1324135.7786546343,steel_frame,1,1
A00282,-0.9660490825875768,51.4592337799509,residential,143219.0,1432.0,143219.16597481957,wood_frame,0,1
A00283,-0.9543573918905467,51.58014459121484,residential,266775.0,2668.0,266775.40008568694,concrete,0,2
A00284,-1.1012707904241221,51.6165696064123,residential,303738.0,3037.0,303737.8749140905,wood_frame,0,1
A00285,-1.159527617215842,51.59325866515591,residential,247503.0,2475.0,247503.29584991414,wood_frame,0,1
A00286,-1.066092348497319,51.36025251368335,residential,209262.0,2093.0,209262.2133274363,wood_frame,1,1
A00287,-1.0057691447706476,51.460095715836914,residential,300912.0,3009.0,300912.1993915029,masonry,0,1
A00288,-0.9962800821886648,51.270781126537514,residential,242818.0,2428.0,242818.066388657,wood_frame,0,1
A00289,-0.9166433718069018,51.43273937745087,residential,169159.0,1692.0,169158.80754253027,masonry,0,1
A00290,-1.19,51.249015701183254,industrial,1533262.0,15333.0,1533261.7962430343,masonry,0,1
A00291,-1.0636578452598233,51.2656316906998,commercial,573877.0,5739.0,573876.8308848077,masonry,1,1
A00292,-1.1333405426150418,51.269996483924515,commercial,1235986.0,12360.0,1235986.2386040962,masonry,1,2
A00293,-0.858861102973959,51.34358726863275,residential,290193.0,2902.0,290192.8364426998,wood_frame,1,2
A00294,-1.0518889082488032,51.34696864508787,residential,176372.0,1764.0,176372.14724425954,masonry,1,1
A00295,-1.001871592889942,51.50906654442852,residential,265921.0,2659.0,265920.8276769354,masonry,0,3
A00296,-1.0616192855214317,51.25117382525474,residential,378604.0,3786.0,378604.0188315178,wood_frame,0,1
A00297,-0.8601694520133806,51.26556908734881,residential,119306.0,1193.0,119306.37602443548,steel_frame,0,2
A00298,-0.9970014952390501,51.48909145099202,commercial,849314.0,8493.0,849313.6602913289,wood_frame,0,1
A00299,-0.930967913216223,51.49584347117819,residential,433284.0,4333.0,433284.06747115124,wood_frame,1,2
A00300,-1.153751891138461,51.51127913619007,residential,145864.0,1459.0,145863.59450763217,masonry,1,1
A00301,-0.8328764836665447,51.51525707556246,residential,233687.0,2337.0,233687.2533792638,wood_frame,1,2
A00302,-0.9151169210844996,51.49179891366912,residential,152269.0,1523.0,152269.40971468945,masonry,0,2
A00303,-0.9283824772832474,51.44656337728062,residential,241751.0,2418.0,241750.9020824376,concrete,0,2
A00304,-0.8271896128984559,51.52395848106059,residential,109127.0,1091.0,109126.54237217075,steel_frame,1,1
A00305,-0.9701859369376064,51.25342641330386,commercial,512132.0,5121.0,512131.8689336322,concrete,1,1
A00306,-0.9831408821103312,51.306842602340254,commercial,741383.0,7414.0,741383.1242345172,steel_frame,1,3
A00307,-0.8790390194026149,51.523995864622215,commercial,933508.0,9335.0,933508.0945345707,masonry,0,3
A00308,-0.9186944262573281,51.298946373214704,commercial,1013267.0,10133.0,1013266.9274100432,concrete,0,2
A00309,-1.014581658223992,51.437608478852034,residential,286004.0,2860.0,286003.9906085522,concrete,0,1
A00310,-0.976352633366996,51.32672357071722,residential,366145.0,3661.0,366145.4710196936,masonry,1,1
A00311,-1.059799477054611,51.396822757934146,commercial,1130256.0,11303.0,1130255.6345547906,steel_frame,1,4
A00312,-0.8973957204765448,51.56201293971898,residential,318311.0,3183.0,318310.8044124888,wood_frame,0,1
A00313,-0.8613834609509872,51.49086240791343,residential,177021.0,1770.0,177021.1283031631,wood_frame,1,2
A00314,-1.0075750133097814,51.40252732186947,residential,234495.0,2345.0,234494.79948717193,steel_frame,0,2
A00315,-0.7966084192115495,51.332147218207126,residential,734706.0,7347.0,734705.6637899617,steel_frame,1,1
A00316,-1.1152372798097558,51.55005755119762,residential,537159.0,5372.0,537158.9867259258,masonry,1,2
A00317,-0.9788317558073744,51.48937923959091,residential,328480.0,3285.0,328480.44869742857,wood_frame,0,2
A00318,-0.8371703046400847,51.4003790238163,commercial,1147111.0,11471.0,1147110.9152491095,steel_frame,1,1
A00319,-1.0216500786112488,51.57640166833037,residential,346999.0,3470.0,346998.866224871,wood_frame,0,1
A00320,-1.1111344765762368,51.50390880214728,residential,215453.0,2155.0,215452.93776145257,steel_frame,0,1
A00321,-0.8671343433110514,51.62203665311121,residential,483984.0,4840.0,483984.0879667242,masonry,0,4
A00322,-0.8995101469941962,51.49239841234305,residential,217518.0,2175.0,217518.06489981164,steel_frame,0,3
A00323,-1.1083281504995535,51.58895956124156,residential,240537.0,2405.0,240536.835907319,wood_frame,1,3
A00324,-0.9064068022783179,51.44566778695057,residential,521744.0,5217.0,521743.5906278921,wood_frame,0,1
A00325,-1.0523896652394822,51.51110050738757,residential,121197.0,1212.0,121197.19385187428,wood_frame,1,2
A00326,-1.1055459882335876,51.56539695027316,commercial,1008395.0,10084.0,1008394.972062266,wood_frame,0,2
A00327,-0.9653555357298588,51.25708742319774,residential,136982.0,1370.0,136982.31324010316,wood_frame,1,2
A00328,-1.0518915990859943,51.41443154729642,residential,197710.0,1977.0,197710.03638150071,masonry,1,2
A00329,-1.0774588540379282,51.46829708486476,residential,239728.0,2397.0,239728.03844243073,concrete,1,2
A00330,-0.9897940089249849,51.243691242083294,residential,219210.0,2192.0,219209.83276423044,wood_frame,0,1
A00331,-1.058211077298041,51.54358186667039,commercial,945379.0,9454.0,945379.2781444322,masonry,0,2
A00332,-0.9437673058754799,51.51337387291317,residential,190031.0,1900.0,190031.19568982944,concrete,0,1
A00333,-1.000746528490793,51.60385668807093,residential,238754.0,2388.0,238754.32872883268,wood_frame,0,2
A00334,-0.9327235091231447,51.37253515297381,commercial,592179.0,5922.0,592178.9504578506,steel_frame,1,2
A00335,-1.050157768898485,51.412354095661144,residential,216522.0,2165.0,216522.37877136614,wood_frame,1,3
A00336,-1.1255343231226729,51.593876743989945,residential,153488.0,1535.0,153487.76759254222,wood_frame,1,1
A00337,-1.1420075835224135,51.38871120968827,residential,310061.0,3101.0,310060.88653387077,concrete,0,2
A00338,-0.9934688474324227,51.56208423987903,residential,158425.0,1584.0,158425.32732301747,wood_frame,0,4
A00339,-0.8555836506559461,51.3927776390223,commercial,1130851.0,11309.0,1130851.3608607252,steel_frame,1,3
A00340,-0.916614539078805,51.358480825256215,commercial,772273.0,7723.0,772272.8135025479,steel_frame,1,4
A00341,-1.0499852919694908,51.33367421448028,commercial,802221.0,8022.0,802221.4744479759,steel_frame,1,4
A00342,-0.8721524819194708,51.30753251825198,residential,371581.0,3716.0,371581.1947532272,wood_frame,0,1
A00343,-1.1253470549684523,51.396886671882214,residential,256807.0,2568.0,256806.80534472346,masonry,1,1
A00344,-0.8531308616070332,51.28624833118717,residential,128712.0,1287.0,128712.42172026937,masonry,1,2
A00345,-1.005389901347512,51.559474010056704,residential,293928.0,2939.0,293927.56933237484,masonry,1,2
A00346,-0.92886891717018,51.61951645417256,commercial,327324.0,3273.0,327324.49393602496,concrete,1,1
A00347,-0.8873726775760085,51.2599502301209,residential,271275.0,2713.0,271274.6323706096,steel_frame,1,1
A00348,-0.9813090214429627,51.2424758918733,industrial,1292582.0,12926.0,1292581.7851220085,steel_frame,1,1
A00349,-0.931466867347232,51.22153243580003,residential,152593.0,1526.0,152593.29197220804,wood_frame,0,2
A00350,-1.104335945470569,51.60214593572737,commercial,915216.0,9152.0,915215.5301538528,masonry,1,1
A00351,-0.9585682123228685,51.25025978239488,residential,222408.0,2224.0,222408.3609829606,wood_frame,0,2
A00352,-0.8432463842798398,51.49887378624671,residential,494827.0,4948.0,494827.0943633976,masonry,0,1
A00353,-0.76,51.34457301090876,commercial,765385.0,7654.0,765385.2802083341,concrete,1,3
A00354,-0.8920004070812146,51.301270505290084,residential,484254.0,4843.0,484253.90755149035,wood_frame,1,2
A00355,-0.9673598733888277,51.32099769839952,commercial,1436971.0,14370.0,1436971.0370746807,steel_frame,0,4
A00356,-1.0524173578667202,51.502761221525944,commercial,720948.0,7209.0,720948.1487026998,concrete,1,1
A00357,-0.8544841038183466,51.22737236714749,residential,186516.0,1865.0,186515.7664136168,concrete,1,2
A00358,-1.1439484209111883,51.57457512211111,residential,390767.0,3908.0,390767.1036658906,masonry,0,1
A00359,-1.059042113649329,51.4527987017972,residential,236005.0,2360.0,236005.44163857528,wood_frame,0,1
A00360,-0.9369857561919818,51.31659316646796,industrial,1568848.0,15688.0,1568847.7286149154,steel_frame,0,1
A00361,-1.0859819846434178,51.30541882320035,residential,226510.0,2265.0,226509.59910722182,wood_frame,0,1
A00362,-0.8011590839606685,51.48844033497359,residential,162666.0,1627.0,162666.16094042955,masonry,0,2
A00363,-0.851449577328582,51.478025599548474,residential,217423.0,2174.0,217422.64635805503,wood_frame,1,2
A00364,-1.0540301462096664,51.35042745213476,industrial,1064267.0,10643.0,1064267.105866699,steel_frame,1,1
A00365,-1.0564649597311073,51.356948028930155,industrial,872923.0,8729.0,872923.1635854426,steel_frame,0,1
A00366,-1.1376624272608253,51.41001074534395,residential,223458.0,2235.0,223457.88741681955,masonry,0,1
A00367,-1.1319927236315557,51.59329354290255,residential,459502.0,4595.0,459501.5869246278,masonry,0,1
A00368,-0.9430996810650636,51.44070620993794,commercial,1560906.0,15609.0,1560906.3497243526,steel_frame,0,1
A00369,-0.9078035616780051,51.56442873587113,residential,242140.0,2421.0,242139.8726513185,wood_frame,0,1
A00370,-0.9231552083157841,51.48274918967338,commercial,933588.0,9336.0,933587.9904002106,wood_frame,0,4
A00371,-0.9536029886824249,51.45046631503596,commercial,1064224.0,10642.0,1064223.9912055572,concrete,1,2
A00372,-1.0565763233366583,51.420760565610344,residential,396761.0,3968.0,396761.2799022723,wood_frame,0,1
A00373,-0.9155847037675704,51.499057738717575,industrial,1658036.0,16580.0,1658036.252371344,steel_frame,1,2
A00374,-1.147618097801693,51.42152647528035,residential,209583.0,2096.0,209583.35361722077,concrete,1,1
A00375,-0.9489018503684411,51.51765018227041,industrial,1295650.0,12957.0,1295650.2116342727,concrete,0,2
A00376,-0.8107386664394574,51.29464592085634,residential,366866.0,3669.0,366866.20374861476,steel_frame,0,2
A00377,-0.8653260235689983,51.35214907495121,residential,611710.0,6117.0,611710.3478128293,wood_frame,0,1
A00378,-1.0268559655983482,51.578003174405964,residential,199013.0,1990.0,199013.0980782966,wood_frame,1,1
A00379,-1.0427455897150026,51.38204278172727,commercial,436429.0,4364.0,436428.76543167594,wood_frame,0,1
A00380,-0.832965062349741,51.56565972498856,residential,327993.0,3280.0,327992.5195520868,masonry,1,3
A00381,-0.8193103702037214,51.604561871335356,residential,240910.0,2409.0,240909.6894827423,masonry,1,2
A00382,-1.1253948506770577,51.45717207839866,residential,259674.0,2597.0,259674.02520623678,masonry,0,3
A00383,-0.9924068386248293,51.26176422397005,commercial,1369962.0,13700.0,1369961.787805884,concrete,0,1
A00384,-0.9285135455728109,51.53034213403164,residential,253334.0,2533.0,253334.3965880919,wood_frame,0,1
A00385,-0.8314012561734008,51.49300382198079,residential,155927.0,1559.0,155926.67494481595,concrete,0,2
A00386,-1.0736640077041482,51.33922310669061,commercial,449710.0,4497.0,449709.60910656856,concrete,0,2
A00387,-0.9127391980813743,51.573821249280954,industrial,1460325.0,14603.0,1460324.9671790632,steel_frame,1,1
A00388,-1.0319680864602312,51.4179157949099,commercial,595156.0,5952.0,595156.1037335929,wood_frame,1,1
A00389,-0.76,51.24337022461886,commercial,985498.0,9855.0,985497.7441920333,concrete,0,4
A00390,-0.908475115803642,51.24787023663597,commercial,571482.0,5715.0,571482.147602116,masonry,0,1
A00391,-0.9841797463636731,51.31361659687196,residential,218864.0,2189.0,218864.10581702416,concrete,0,2
A00392,-0.9996613959041264,51.47003143695832,residential,148223.0,1482.0,148222.9925644986,wood_frame,0,2
A00393,-0.8573996548198151,51.55422360440182,commercial,785071.0,7851.0,785071.0235958362,concrete,1,3
A00394,-0.8814061796945052,51.26060686365984,residential,211819.0,2118.0,211819.1990542964,wood_frame,0,2
A00395,-1.0682672774472504,51.22914625888378,residential,304531.0,3045.0,304531.4828199241,wood_frame,1,1
A00396,-0.9408635787946824,51.47522615979805,residential,395323.0,3953.0,395322.77881742694,masonry,0,1
A00397,-1.1439390218906913,51.38788034622705,residential,232146.0,2321.0,232145.89452382052,concrete,1,1
A00398,-1.083945071605297,51.40106790922115,industrial,1099396.0,10994.0,1099396.3996506627,concrete,1,2
A00399,-1.094784918009847,51.55648837260199,residential,489669.0,4897.0,489668.90272754175,masonry,0,1
A00400,-1.1268838003726005,51.59679677704391,residential,280949.0,2809.0,280949.4038951413,masonry,0,1
A00401,-1.0735382131053772,51.6165683588568,residential,306401.0,3064.0,306400.9238580128,wood_frame,0,1
A00402,-1.0537134182201693,51.53945457054919,residential,306125.0,3061.0,306125.10191857105,wood_frame,0,1
A00403,-0.9112473833362,51.2213385337522,residential,411262.0,4113.0,411262.4271445212,masonry,1,1
A00404,-0.8727794570039068,51.28170752626714,residential,352137.0,3521.0,352136.74898905604,masonry,0,1
A00405,-0.9964625487575358,51.46078281088828,industrial,1882066.0,18821.0,1882066.490797767,steel_frame,0,1
A00406,-1.114740175500195,51.61166695050139,residential,323614.0,3236.0,323614.11584413116,wood_frame,0,1
A00407,-0.8695725053564238,51.25339311659224,residential,183519.0,1835.0,183518.64653364572,masonry,1,1
A00408,-1.19,51.43112344670114,residential,200265.0,2003.0,200265.28611845768,concrete,1,1
A00409,-1.19,51.38255499184296,residential,238630.0,2386.0,238629.80333763987,masonry,1,2
A00410,-0.9364190803375632,51.386801186217994,residential,255880.0,2559.0,255880.08806973067,concrete,0,1
A00411,-0.9169288180880071,51.330108555026655,commercial,897516.0,8975.0,897515.9389971413,steel_frame,0,2
A00412,-0.8856288770308482,51.33101002206846,residential,275910.0,2759.0,275910.0868030818,masonry,0,1
A00413,-0.9952374250030397,51.31772931595305,residential,250023.0,2500.0,250022.74738264395,steel_frame,0,2
A00414,-1.0761465252260418,51.26229604578781,commercial,768147.0,7681.0,768147.2631924758,steel_frame,0,1
A00415,-1.033741281126561,51.447168760483166,commercial,505970.0,5060.0,505970.03158040816,masonry,1,2
A00416,-0.9506408422548503,51.402838518801744,industrial,1990241.0,19902.0,1990241.1680462526,steel_frame,1,1
A00417,-1.0264883396677182,51.51230341333691,residential,304165.0,3042.0,304164.9195144986,wood_frame,1,2
A00418,-1.0289751771619877,51.48237384046726,residential,182293.0,1823.0,182293.24553952826,masonry,0,1
A00419,-1.141899391868456,51.61064721578483,residential,294766.0,2948.0,294765.9160620257,masonry,0,3
A00420,-1.1186757106491019,51.35924397144654,residential,284367.0,2844.0,284367.07963124214,masonry,1,2
A00421,-0.8984214591547152,51.58182134026462,residential,254129.0,2541.0,254128.93296618012,wood_frame,0,2
A00422,-0.962762526697018,51.377755172916245,residential,130360.0,1304.0,130359.759962378,wood_frame,0,1
A00423,-1.071057451257622,51.490881836230066,residential,162610.0,1626.0,162610.4568909434,steel_frame,1,1
A00424,-1.0692402836246193,51.55004117865537,residential,200869.0,2009.0,200868.80224107672,wood_frame,0,2
A00425,-1.0656129429605876,51.38267965718247,residential,435403.0,4354.0,435403.31949268293,wood_frame,1,2
A00426,-0.9525048391437736,51.40292467624884,residential,183577.0,1836.0,183576.54524984377,wood_frame,0,2
A00427,-1.0777893919798842,51.47881346510194,residential,219505.0,2195.0,219504.5804495512,wood_frame,1,4
